Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk,Cluster,Customer Segment
109767,44,66909,66909.0,1752,12.0,3.6666666666666665,0.0261848181858942,1520.659090909091,2016,5,31,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
109840,27,44876,44876.0,529,10.0,2.7,0.0117880381495676,1662.074074074074,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
109896,42,62398,62398.0,780,11.0,3.8181818181818175,0.0125004006538671,1485.6666666666667,2013,10,62,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
109903,38,47019,47019.0,1115,12.0,3.1666666666666665,0.0237138178183287,1237.342105263158,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
109956,16,27586,27586.0,0,6.0,2.6666666666666665,0.0,1724.125,2017,5,19,2018-01-01,11.0,1,1,1,Growing Customers
110001,32,47676,47676.0,1034,10.0,3.2,0.0216880610789495,1489.875,2018,12,0,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
110030,12,12015,12015.0,0,4.0,3.0,0.0,1001.25,2016,8,28,2017-05-01,19.0,1,1,1,Growing Customers
110065,97,140924,211386.0,0,9.0,10.77777777777778,0.0,1452.8247422680413,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
110073,0,0,0.0,0,,,0.0,0.0,2015,2,46,,,1,0,2,Inactive Members
110099,36,59296,59296.0,1486,10.0,3.6,0.0250607123583378,1647.111111111111,2013,1,71,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
110142,73,106897,160345.5,334,6.0,12.166666666666666,0.0020830020175184,1464.342465753425,2018,2,10,2018-10-01,2.0,1,0,3,High-Engagement New Travelers
110170,7,11198,11198.0,523,4.0,1.75,0.0467047687086979,1599.7142857142858,2018,5,7,2018-12-01,0.0,0,0,1,Growing Customers
110211,26,38248,38248.0,0,8.0,3.25,0.0,1471.076923076923,2017,4,20,2017-12-01,12.0,1,1,1,Growing Customers
110262,45,76551,114826.5,808,7.0,6.428571428571429,0.0070367032000452,1701.1333333333334,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
110296,34,53546,53546.0,488,9.0,3.7777777777777777,0.0091136592836066,1574.8823529411766,2013,11,61,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
110394,46,66002,66002.0,1113,12.0,3.8333333333333335,0.0168631253598375,1434.8260869565215,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
110422,14,12513,12513.0,0,6.0,2.333333333333333,0.0,893.7857142857143,2018,1,11,2018-11-01,1.0,0,0,1,Growing Customers
110476,47,66715,66715.0,1851,11.0,4.2727272727272725,0.0277448849584051,1419.468085106383,2014,3,57,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
110603,0,0,0.0,0,,,0.0,0.0,2017,10,14,,,1,0,2,Inactive Members
110678,37,56217,56217.0,748,11.0,3.363636363636364,0.0133055837202269,1519.3783783783783,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
110691,30,49309,49309.0,503,10.0,3.0,0.0102009775091768,1643.6333333333334,2015,5,43,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
110752,41,62023,62023.0,409,12.0,3.4166666666666665,0.0065943279106138,1512.7560975609756,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111022,28,44035,44035.0,1095,7.0,4.0,0.0248665833995685,1572.678571428571,2013,2,70,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
111034,49,80677,80677.0,1503,10.0,4.9,0.0186298449372187,1646.469387755102,2014,3,57,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
111171,45,57660,57660.0,837,11.0,4.090909090909091,0.014516129032258,1281.3333333333333,2015,2,46,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111176,37,59430,59430.0,1718,10.0,3.7,0.0289079589432946,1606.2162162162165,2014,6,54,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
111255,48,65856,65856.0,0,11.0,4.363636363636363,0.0,1372.0,2013,3,69,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111286,32,49103,49103.0,332,12.0,2.6666666666666665,0.0067612976803861,1534.46875,2013,7,65,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
111329,36,44314,44314.0,2311,11.0,3.272727272727273,0.052150561899174,1230.9444444444443,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111387,0,0,0.0,0,,,0.0,0.0,2013,10,62,,,1,0,2,Inactive Members
111485,51,73149,73149.0,2388,12.0,4.25,0.0326456957716441,1434.2941176470588,2015,5,43,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111507,29,40465,40465.0,1689,9.0,3.2222222222222223,0.0417397751142963,1395.344827586207,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111573,42,73431,73431.0,605,10.0,4.2,0.0082390271138892,1748.357142857143,2014,5,55,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
111584,25,32533,32533.0,1262,10.0,2.5,0.0387913810592321,1301.32,2017,1,23,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
111646,24,45971,45971.0,1100,8.0,3.0,0.0239281286028148,1915.4583333333333,2014,11,49,2017-11-01,13.0,1,1,0,Loyal Frequent Travelers
111788,65,95902,95902.0,1356,12.0,5.416666666666667,0.0141394340055473,1475.4153846153847,2016,9,27,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
111899,16,24779,24779.0,998,5.0,3.2,0.0402760401953266,1548.6875,2013,6,66,2017-11-01,13.0,1,1,1,Growing Customers
111912,47,77676,77676.0,628,11.0,4.2727272727272725,0.0080848653380709,1652.6808510638298,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112026,56,99150,99150.0,989,12.0,4.666666666666667,0.0099747856782652,1770.5357142857142,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112142,39,56357,56357.0,979,10.0,3.9,0.017371400180989,1445.051282051282,2015,7,41,2018-04-01,8.0,0,1,0,Loyal Frequent Travelers
112226,38,70245,70245.0,1351,10.0,3.8,0.0192326856003986,1848.5526315789475,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112393,48,80936,80936.0,2163,11.0,4.363636363636363,0.0267248196105564,1686.1666666666667,2014,2,58,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112522,50,69086,103629.0,0,9.0,5.555555555555555,0.0,1381.72,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
112632,47,76426,76426.0,676,9.0,5.222222222222222,0.0088451574071651,1626.085106382979,2018,12,0,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
112661,10,9526,9526.0,597,4.0,2.5,0.0626705857652739,952.6,2013,8,64,2017-05-01,19.0,1,1,1,Growing Customers
112678,29,50550,50550.0,1621,8.0,3.625,0.0320672601384767,1743.103448275862,2014,10,50,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
112709,36,58414,58414.0,0,10.0,3.6,0.0,1622.611111111111,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112732,37,65331,65331.0,1154,11.0,3.363636363636364,0.0176638961595567,1765.7027027027027,2016,7,29,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
112733,46,55364,55364.0,0,10.0,4.6,0.0,1203.5652173913045,2013,1,71,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112797,0,0,0.0,0,,,0.0,0.0,2014,7,53,,,1,0,2,Inactive Members
112842,32,60931,60931.0,1223,9.0,3.555555555555556,0.0200718845907666,1904.09375,2016,11,25,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112856,42,68536,68536.0,2105,11.0,3.8181818181818175,0.0307137854558188,1631.809523809524,2014,6,54,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112863,40,56146,56146.0,1646,11.0,3.636363636363636,0.0293164250347308,1403.65,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
112894,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
113040,29,55322,55322.0,0,9.0,3.2222222222222223,0.0,1907.655172413793,2013,1,71,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113184,13,17942,17942.0,0,4.0,3.25,0.0,1380.1538461538462,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
113220,36,53362,53362.0,1732,10.0,3.6,0.0324575540646902,1482.2777777777778,2012,12,72,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
113293,9,11095,11095.0,0,4.0,2.25,0.0,1232.7777777777778,2017,11,13,2018-12-01,0.0,0,0,1,Growing Customers
113316,15,26262,26262.0,562,5.0,3.0,0.0213997410707486,1750.8,2017,12,12,2018-08-01,4.0,1,0,1,Growing Customers
113363,22,43708,43708.0,0,8.0,2.75,0.0,1986.7272727272727,2017,9,15,2018-11-01,1.0,0,0,1,Growing Customers
113442,5,9571,9571.0,0,2.0,2.5,0.0,1914.2,2018,9,3,2018-11-01,1.0,0,0,1,Growing Customers
113476,48,76252,76252.0,574,12.0,4.0,0.0075276714053401,1588.5833333333333,2013,5,67,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113529,6,13405,13405.0,0,3.0,2.0,0.0,2234.1666666666665,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
113558,32,40426,40426.0,1662,11.0,2.909090909090909,0.0411121555434621,1263.3125,2015,7,41,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113578,3,1799,1799.0,0,2.0,1.5,0.0,599.6666666666666,2013,6,66,2017-04-01,20.0,1,1,2,Inactive Members
113656,0,0,0.0,0,,,0.0,0.0,2013,4,68,,,1,0,2,Inactive Members
113679,52,66901,66901.0,341,12.0,4.333333333333333,0.0050970837506165,1286.5576923076924,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113694,53,88235,88235.0,2774,12.0,4.416666666666667,0.0314387714625715,1664.811320754717,2014,9,51,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113755,18,19113,19113.0,460,7.0,2.571428571428572,0.0240673886883273,1061.8333333333333,2013,3,69,2018-11-01,1.0,0,0,1,Growing Customers
113779,37,45219,45219.0,521,11.0,3.363636363636364,0.0115217054777858,1222.1351351351352,2014,3,57,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113804,25,32637,32637.0,1341,8.0,3.125,0.0410883353249379,1305.48,2016,11,25,2018-12-01,0.0,0,0,1,Growing Customers
113831,57,72210,72210.0,470,11.0,5.181818181818182,0.0065087937958731,1266.842105263158,2016,2,34,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
113839,30,49824,49824.0,857,8.0,3.75,0.0172005459216441,1660.8,2015,9,39,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113861,26,34699,34699.0,727,8.0,3.25,0.0209516124383988,1334.576923076923,2017,6,18,2018-12-01,0.0,0,0,1,Growing Customers
113864,16,17202,17202.0,521,6.0,2.6666666666666665,0.0302871759097779,1075.125,2017,11,13,2018-12-01,0.0,0,0,1,Growing Customers
113874,42,78775,118162.5,0,6.0,7.0,0.0,1875.595238095238,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
113877,45,81297,81297.0,787,9.0,5.0,0.0096805540179834,1806.6,2013,12,60,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113904,44,48694,48694.0,958,11.0,4.0,0.0196738817924179,1106.6818181818182,2015,6,42,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
113919,35,61012,61012.0,1189,9.0,3.888888888888889,0.0194879695797548,1743.2,2015,12,36,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114018,33,48336,48336.0,480,9.0,3.6666666666666665,0.009930486593843,1464.7272727272727,2013,6,66,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114021,46,69349,69349.0,671,10.0,4.6,0.0096756982797156,1507.5869565217392,2014,9,51,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
114131,49,84772,127158.0,440,6.0,8.166666666666666,0.0034602620362069,1730.0408163265306,2018,4,8,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
114214,16,20894,20894.0,0,6.0,2.6666666666666665,0.0,1305.875,2017,5,19,2018-04-01,8.0,1,1,1,Growing Customers
114219,35,49604,49604.0,914,11.0,3.1818181818181817,0.0184259333924683,1417.2571428571428,2012,7,77,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114242,38,53004,53004.0,953,9.0,4.222222222222222,0.0179797751113123,1394.842105263158,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114307,33,46919,46919.0,733,11.0,3.0,0.0156226688548349,1421.7878787878788,2013,3,69,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
114399,4,4809,4809.0,0,2.0,2.0,0.0,1202.25,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
114414,57,98309,98309.0,353,12.0,4.75,0.0035907190592926,1724.719298245614,2012,11,73,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114493,32,52349,52349.0,677,9.0,3.555555555555556,0.0129324342394315,1635.90625,2016,4,32,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
114553,41,61201,61201.0,885,11.0,3.727272727272727,0.0144605480302609,1492.7073170731708,2012,6,78,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114638,51,63893,63893.0,495,10.0,5.1,0.0077473275632698,1252.8039215686274,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114700,16,18282,18282.0,0,5.0,3.2,0.0,1142.625,2017,12,12,2018-12-01,0.0,0,0,1,Growing Customers
114743,15,22328,22328.0,527,7.0,2.142857142857143,0.0236026513794338,1488.5333333333333,2017,7,17,2018-11-01,1.0,0,0,1,Growing Customers
114835,30,42008,42008.0,0,10.0,3.0,0.0,1400.2666666666669,2017,7,17,2018-12-01,0.0,0,0,1,Growing Customers
114857,38,52595,52595.0,533,11.0,3.4545454545454546,0.0101340431599961,1384.078947368421,2017,3,21,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114903,36,53090,53090.0,457,12.0,3.0,0.0086080241100018,1474.7222222222222,2013,10,62,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
114924,13,22222,22222.0,0,6.0,2.1666666666666665,0.0,1709.3846153846157,2017,11,13,2018-06-01,6.0,1,1,1,Growing Customers
114927,31,40489,40489.0,1232,8.0,3.875,0.0304280174862308,1306.0967741935483,2017,4,20,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
114983,27,44033,44033.0,0,7.0,3.857142857142857,0.0,1630.851851851852,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
115198,0,0,0.0,0,,,0.0,0.0,2012,9,75,,,0,0,2,Inactive Members
115322,48,76273,76273.0,1320,11.0,4.363636363636363,0.0173062551623772,1589.0208333333333,2013,11,61,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
115354,52,79226,79226.0,1546,10.0,5.2,0.0195137959760684,1523.576923076923,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
115405,35,67404,67404.0,1636,9.0,3.888888888888889,0.0242715565841789,1925.8285714285716,2015,7,41,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
115427,46,61723,61723.0,1028,11.0,4.181818181818182,0.0166550556518639,1341.804347826087,2016,11,25,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
115505,26,59434,89151.0,0,3.0,8.666666666666666,0.0,2285.923076923077,2018,4,8,2018-11-01,1.0,0,0,3,High-Engagement New Travelers
115529,34,47356,47356.0,401,11.0,3.090909090909091,0.0084677759945941,1392.8235294117646,2014,11,49,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
115633,43,63347,63347.0,368,11.0,3.909090909090909,0.0058092727358833,1473.186046511628,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
115705,40,59658,59658.0,983,11.0,3.636363636363636,0.0164772536793053,1491.45,2013,3,69,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
115749,9,12514,12514.0,0,4.0,2.25,0.0,1390.4444444444443,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
115805,46,63394,63394.0,1668,10.0,4.6,0.0263116383253935,1378.1304347826087,2014,11,49,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
115852,38,62941,62941.0,0,10.0,3.8,0.0,1656.342105263158,2017,4,20,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116016,43,66457,66457.0,1116,12.0,3.583333333333333,0.0167928133981371,1545.5116279069769,2013,9,63,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116045,49,79559,79559.0,373,12.0,4.083333333333333,0.004688344499051,1623.65306122449,2014,5,55,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116164,9,15501,15501.0,1516,5.0,1.8,0.0978001419263273,1722.3333333333333,2017,11,13,2018-07-01,5.0,0,0,1,Growing Customers
116207,14,25324,25324.0,0,5.0,2.8,0.0,1808.857142857143,2017,1,23,2017-07-01,17.0,1,1,1,Growing Customers
116238,15,23059,23059.0,861,4.0,3.75,0.0373389999566329,1537.2666666666669,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
116288,33,47604,47604.0,1051,10.0,3.3,0.0220779766406184,1442.5454545454545,2017,7,17,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
116332,48,72114,72114.0,895,10.0,4.8,0.0124109049560418,1502.375,2012,6,78,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116372,35,45847,45847.0,663,9.0,3.888888888888889,0.0144611424956921,1309.9142857142858,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116562,11,15412,15412.0,531,3.0,3.6666666666666665,0.0344536724630158,1401.090909090909,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
116703,25,38896,38896.0,1530,9.0,2.7777777777777777,0.0393356643356643,1555.84,2014,5,55,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
116732,22,39329,39329.0,670,10.0,2.2,0.0170357751277683,1787.6818181818182,2017,12,12,2018-12-01,0.0,0,0,1,Growing Customers
116735,42,54211,54211.0,1371,11.0,3.8181818181818175,0.0252900702809392,1290.7380952380952,2015,11,37,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116895,38,44670,67005.0,497,4.0,9.5,0.0074173569136631,1175.5263157894738,2018,4,8,2018-11-01,1.0,0,0,3,High-Engagement New Travelers
116897,10,18542,18542.0,1238,3.0,3.333333333333333,0.06676733901413,1854.2,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
116932,39,57913,57913.0,1713,8.0,4.875,0.0295788510351734,1484.948717948718,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
116948,14,18662,18662.0,1469,8.0,1.75,0.0787161075983281,1333.0,2017,9,15,2018-11-01,1.0,0,0,1,Growing Customers
116999,40,62784,62784.0,0,11.0,3.636363636363636,0.0,1569.6,2014,12,48,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117033,35,42469,42469.0,953,9.0,3.888888888888889,0.022439897336881,1213.4,2014,9,51,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
117053,36,67867,67867.0,1019,11.0,3.272727272727273,0.0150146610281874,1885.1944444444443,2014,10,50,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
117169,40,57471,57471.0,471,11.0,3.636363636363636,0.0081954376990134,1436.775,2013,11,61,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117219,46,80346,80346.0,1575,11.0,4.181818181818182,0.0196027182435964,1746.6521739130435,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117240,19,28749,28749.0,0,8.0,2.375,0.0,1513.1052631578948,2017,12,12,2018-12-01,0.0,0,0,1,Growing Customers
117333,62,81641,81641.0,1708,11.0,5.636363636363637,0.0209208608419789,1316.7903225806451,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117342,42,49782,49782.0,929,10.0,4.2,0.0186613635450564,1185.2857142857142,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117351,0,0,0.0,0,,,0.0,0.0,2012,10,74,,,0,0,2,Inactive Members
117358,3,4368,4368.0,0,1.0,3.0,0.0,1456.0,2018,11,1,2018-12-01,0.0,0,0,1,Growing Customers
117408,44,73206,73206.0,0,12.0,3.6666666666666665,0.0,1663.7727272727273,2016,1,35,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
117456,51,77607,77607.0,944,11.0,4.636363636363637,0.0121638511989897,1521.7058823529412,2015,12,36,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117460,34,48495,48495.0,1412,11.0,3.090909090909091,0.0291164037529642,1426.3235294117646,2014,12,48,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117482,78,84355,126532.5,511,8.0,9.75,0.0040384881354592,1081.474358974359,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
117618,29,39486,39486.0,1192,11.0,2.636363636363636,0.0301879147039457,1361.5862068965516,2012,7,77,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
117725,0,0,0.0,0,,,0.0,0.0,2013,7,65,,,1,0,2,Inactive Members
117782,46,76507,76507.0,1268,11.0,4.181818181818182,0.0165736468558432,1663.195652173913,2014,12,48,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117832,0,0,0.0,0,,,0.0,0.0,2015,7,41,,,1,0,2,Inactive Members
117910,33,44863,44863.0,0,9.0,3.6666666666666665,0.0,1359.4848484848485,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117915,77,134908,202362.0,0,7.0,11.0,0.0,1752.051948051948,2018,3,9,2018-11-01,1.0,0,0,3,High-Engagement New Travelers
117932,25,42732,42732.0,572,9.0,2.7777777777777777,0.0133857530656182,1709.28,2014,11,49,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
117939,8,9058,9058.0,0,4.0,2.0,0.0,1132.25,2013,11,61,2017-04-01,20.0,1,1,1,Growing Customers
117975,1,1030,1030.0,0,1.0,1.0,0.0,1030.0,2016,11,25,2017-02-01,22.0,1,1,2,Inactive Members
118076,38,60263,60263.0,1704,10.0,3.8,0.0282760566184889,1585.8684210526317,2015,6,42,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
118298,0,0,0.0,0,,,0.0,0.0,2014,5,55,,,1,0,2,Inactive Members
118320,40,60927,60927.0,1437,11.0,3.636363636363636,0.0235856024422669,1523.175,2014,8,52,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
118332,33,54604,54604.0,782,11.0,3.0,0.0143212951432129,1654.6666666666667,2015,10,38,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
118355,21,25446,25446.0,515,8.0,2.625,0.0202389373575414,1211.7142857142858,2017,8,16,2018-11-01,1.0,0,0,1,Growing Customers
118365,30,48598,48598.0,934,9.0,3.333333333333333,0.0192188978970328,1619.9333333333334,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
118376,8,10291,10291.0,487,2.0,4.0,0.0473229035079195,1286.375,2017,12,12,2018-06-01,6.0,1,1,1,Growing Customers
118379,27,38304,38304.0,0,7.0,3.857142857142857,0.0,1418.6666666666667,2014,3,57,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
118418,79,103492,155238.0,355,7.0,11.285714285714286,0.0022868112189025,1310.0253164556962,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
118511,4,5384,5384.0,0,2.0,2.0,0.0,1346.0,2014,4,56,2017-02-01,22.0,1,1,1,Growing Customers
118514,8,16759,16759.0,0,2.0,4.0,0.0,2094.875,2018,10,2,2018-12-01,0.0,0,0,1,Growing Customers
118612,21,30075,30075.0,0,7.0,3.0,0.0,1432.142857142857,2017,9,15,2018-12-01,0.0,0,0,1,Growing Customers
118628,47,82624,82624.0,412,10.0,4.7,0.0049864446165762,1757.957446808511,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
118632,48,84784,84784.0,463,11.0,4.363636363636363,0.0054609360256652,1766.3333333333333,2016,10,26,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
118675,40,59391,59391.0,0,11.0,3.636363636363636,0.0,1484.775,2016,12,24,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
118688,0,0,0.0,0,,,0.0,0.0,2013,8,64,,,1,0,2,Inactive Members
118729,9,11777,11777.0,0,6.0,1.5,0.0,1308.5555555555557,2017,9,15,2018-05-01,7.0,1,1,1,Growing Customers
118864,38,52921,52921.0,0,10.0,3.8,0.0,1392.657894736842,2016,8,28,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
119009,33,52761,52761.0,0,9.0,3.6666666666666665,0.0,1598.8181818181818,2012,6,78,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
119015,14,24228,24228.0,0,5.0,2.8,0.0,1730.571428571429,2018,5,7,2018-11-01,1.0,0,0,1,Growing Customers
119135,44,62976,62976.0,1664,10.0,4.4,0.0264227642276422,1431.2727272727273,2013,1,71,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
119198,41,42847,64270.5,0,6.0,6.833333333333333,0.0,1045.0487804878048,2018,4,8,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
119200,31,44595,44595.0,1004,10.0,3.1,0.0225137347236237,1438.548387096774,2017,5,19,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
119408,4,4900,4900.0,0,1.0,4.0,0.0,1225.0,2018,11,1,2018-12-01,0.0,0,0,1,Growing Customers
119460,28,37174,37174.0,696,10.0,2.8,0.0187227632216065,1327.642857142857,2016,1,35,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
